ticker,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,exit_type,duration_hours,qty
NVTK,2026-03-10 15:00:00,2026-03-10 16:00:00,63.922045049999994,63.0735,-237.07982930579885,-1.3274685585172645,STOP_LOSS,1.0,156
NVTK,2026-03-13 17:00:00,2026-03-13 23:00:00,67.41639135,67.507,168.01333828020137,0.13440151302314876,TRAILING,6.0,148
NVTK,2026-03-17 12:00:00,2026-03-17 18:00:00,63.98827814999999,63.8863,82.20077920860128,-0.15937004862193446,TRAILING,6.0,156
TATN,2026-03-11 15:00:00,2026-03-11 22:00:00,145.78345529999999,147.4412,272.97316463960317,1.137128144334787,TRAILING,7.0,68
TATN,2026-03-12 14:00:00,2026-03-13 15:00:00,147.99506054999998,151.7582,519.5846910931509,2.5427466538510846,TRAILING,25.0,67
TATN,2026-03-14 10:00:00,2026-03-15 04:00:00,151.60946685,149.123,-265.0962687977515,-1.6400472224205302,STOP_LOSS,18.0,65
YNDX,2026-03-10 15:00:00,2026-03-10 16:00:00,63.922045049999994,63.0735,-237.07982930579885,-1.3274685585172645,STOP_LOSS,1.0,156
YNDX,2026-03-13 17:00:00,2026-03-13 23:00:00,67.41639135,67.507,168.01333828020137,0.13440151302314876,TRAILING,6.0,148
YNDX,2026-03-17 12:00:00,2026-03-17 18:00:00,63.98827814999999,63.8863,82.20077920860128,-0.15937004862193446,TRAILING,6.0,156
